ï»¿Booking date,Value date,Voucher number,Text,Amount,Balance,Category
2021-06-15,2021-06-15,5484358361,ETR SUPERSAV/21-06-14,-1552.0,1652.41,Other
2021-06-14,2021-06-14,5490990789,46733251397,50.0,3204.41,Other
2021-06-14,2021-06-13,5490990789,46731615742,100.0,3154.41,Other
2021-06-11,2021-06-11,3781981004,LÃN,3000.0,3054.41,Other
2021-06-08,2021-06-08,5490990789,46767403059,-250.0,54.41,Other
2021-06-08,2021-06-08,5490990527,HARSHDEEPSIN,293.9,304.41,Other
2021-06-08,2021-06-08,5490990789,46767403059,-250.0,10.51,Other
2021-06-08,2021-06-08,5490990789,46733251397,260.0,260.51,Other
2021-06-04,2021-06-04,5490990789,46708200357,-200.0,0.51,Other
2021-05-31,2021-05-31,9900003100,FITNESS24,-229.0,200.51,Other
2021-05-31,2021-05-29,5490990789,ORDR SWEDEN,-145.0,429.51,Other
2021-05-26,2021-05-26,5490990789,46734769962,200.0,574.51,Other
2021-05-25,2021-05-25,5490990789,46736344968,200.0,374.51,Other
2021-05-25,2021-05-25,5490990789,46733251397,30.0,174.51,Other
2021-05-24,2021-05-24,5490990789,46733251397,-795.0,144.51,Other
2021-05-24,2021-05-24,5841990687,H24443742282,795.0,939.51,Other
2021-05-17,2021-05-17,5490990789,46764552794,20.0,144.51,Other
2021-05-17,2021-05-16,5490990789,46731612201,-14.79,124.51,Other
2021-05-14,2021-05-14,5490990789,AB STORSTOCK,-25.0,139.3,Other
2021-05-14,2021-05-13,5490990789,AB STORSTOCK,-25.0,164.3,Other
2021-05-14,2021-05-13,5490990789,46725939835,-120.0,189.3,Other
2021-05-14,2021-05-13,5490990789,AB STORSTOCK,-25.0,309.3,Other
2021-05-12,2021-05-12,5490990789,AB STORSTOCK,-25.0,334.3,Other
2021-05-11,2021-05-11,5490990789,AB STORSTOCK,-25.0,359.3,Other
2021-05-11,2021-05-11,5490990789,AB STORSTOCK,-25.0,384.3,Other
2021-05-10,2021-05-10,5490990789,AB STORSTOCK,-25.0,409.3,Other
2021-05-07,2021-05-07,5490990789,46722780318,-68.0,434.3,Other
2021-04-29,2021-04-29,5490990789,46733251396,49.0,502.3,Other
2021-04-29,2021-04-29,9900003100,FITNESS24,-229.0,453.3,Other
2021-04-26,2021-04-25,5490990789,46727720962,-106.0,682.3,Other
2021-04-26,2021-04-25,5490990789,46727720962,106.0,788.3,Other
2021-04-20,2021-04-20,5490990789,46734769962,-20.0,682.3,Other
2021-04-19,2021-04-17,5490990789,46727720962,106.0,702.3,Other
2021-04-13,2021-04-13,5490990789,46730957391,-332.17,596.3,Other
2021-04-13,2021-04-13,5490990789,46727717801,-264.88,928.47,Other
2021-04-13,2021-04-13,5490990789,46727721528,8.22,1193.35,Other
2021-04-12,2021-04-11,5490990789,46727721528,-595.96,1185.13,Other
2021-04-08,2021-04-08,5490990789,AB STORSTOCK,-25.0,1781.09,Other
2021-04-06,2021-04-06,5490990789,46736344968,140.0,1806.09,Other
2021-04-06,2021-04-06,5490990789,AB STORSTOCK,-25.0,1666.09,Other
2021-04-06,2021-04-06,5490990789,46760858773,135.0,1691.09,Other
2021-04-06,2021-04-06,5490990789,46736344968,135.0,1556.09,Other
2021-04-06,2021-04-06,5490990789,46736344968,40.0,1421.09,Other
2021-04-06,2021-04-06,5490990789,AB STORSTOCK,-25.0,1381.09,Other
2021-04-06,2021-04-06,5490990789,46767456961,-413.5,1406.09,Other
2021-04-06,2021-04-06,5490990789,46734788363,-12.5,1819.59,Other
2021-04-06,2021-04-06,5490990789,46727771950,-19.96,1832.09,Other
2021-04-06,2021-04-06,5490990789,46734788363,-177.5,1852.05,Other
2021-04-06,2021-04-06,5490990789,46727717801,-74.0,2029.55,Other
2021-04-06,2021-04-06,5490990789,46734769962,-169.0,2103.55,Other
2021-04-06,2021-04-06,5490990789,46760858773,136.0,2272.55,Other
2021-04-06,2021-04-06,5490990004,HARSHDEEPSIN,2000.0,2136.55,Other
2021-04-06,2021-04-06,5490990789,46736344968,136.0,136.55,Other
2021-04-06,2021-04-02,5490990789,46767456961,-99.0,0.55,Other
2021-04-01,2021-04-01,5490990789,46760858773,60.0,99.55,Other
2021-03-29,2021-03-29,9900003100,FITNESS24,-199.0,39.55,Other
2021-03-26,2021-03-26,5490990789,46738399399,6.0,238.55,Other
2021-03-25,2021-03-25,5490990789,46736344968,100.0,232.55,Other
2021-03-25,2021-03-25,5490990789,46736344968,-100.0,132.55,Other
2021-03-25,2021-03-25,5490990789,46736344968,100.0,232.55,Other
2021-03-15,2021-03-15,5490990789,46728442238,-28.0,132.55,Other
2021-03-15,2021-03-13,5490990789,46760858773,60.0,160.55,Other
2021-03-08,2021-03-06,5490990789,AB STORSTOCK,-25.0,100.55,Other
2021-03-08,2021-03-06,5490990789,AB STORSTOCK,-25.0,125.55,Other
2021-03-01,2021-03-01,9900003100,FITNESS24,-199.0,150.55,Other
2021-03-01,2021-02-28,5490990789,46722912612,-80.0,349.55,Other
2021-03-01,2021-02-28,5490990789,1233510781,-20.0,429.55,Other
2021-03-01,2021-02-27,5490990789,AKTIEBOLAGET,-30.0,449.55,Other
2021-02-25,2021-02-25,5490990789,46734769962,94.0,479.55,Other
2021-02-25,2021-02-25,5490990789,46734769962,77.0,385.55,Other
2021-02-22,2021-02-22,5490990789,46733251397,38.0,308.55,Other
2021-02-22,2021-02-21,5490990789,46760858773,59.9,270.55,Other
2021-02-19,2021-02-19,5490990789,46734769962,-114.0,210.65,Other
2021-02-15,2021-02-13,5490990789,46731615742,276.0,324.65,Other
2021-02-15,2021-02-13,5490990789,46734769962,30.0,48.65,Other
2021-02-04,2021-02-04,5490990789,AB STORSTOCK,-25.0,18.65,Other
2021-02-01,2021-01-31,5490990789,AB STORSTOCK,-25.0,43.65,Other
2021-02-01,2021-01-31,5490990789,AB STORSTOCK,-25.0,68.65,Other
2021-02-01,2021-01-30,5490990789,46731615742,38.0,93.65,Other
2021-02-01,2021-01-30,5490990789,46734769962,38.0,55.65,Other
2021-02-01,2021-01-30,5490990789,46736344968,-170.0,17.65,Other
2021-02-01,2021-01-30,5490990789,46734769962,-130.0,187.65,Other
2021-02-01,2021-01-30,5490990789,46736344968,170.0,317.65,Other
2021-02-01,2021-01-30,5490990789,46734769962,130.0,147.65,Other
2021-01-29,2021-01-29,5490990789,1232634566,-420.0,17.65,Other
2021-01-29,2021-01-29,9900003100,FITNESS24,-199.0,437.65,Other
2021-01-28,2021-01-28,5490990789,AB STORSTOCK,-25.0,636.65,Other
2021-01-28,2021-01-28,5490990789,AB STORSTOCK,-25.0,661.65,Other
2021-01-25,2021-01-25,5490990789,46727721528,-98.0,686.65,Other
2021-01-25,2021-01-24,5490990789,AB STORSTOCK,-25.0,784.65,Other
2021-01-25,2021-01-24,5490990789,AB STORSTOCK,-25.0,809.65,Other
2021-01-25,2021-01-24,5490990789,AB STORSTOCK,-25.0,834.65,Other
2021-01-25,2021-01-23,5490990789,AB STORSTOCK,-25.0,859.65,Other
2021-01-25,2021-01-23,5490990789,AB STORSTOCK,-25.0,884.65,Other
2021-01-21,2021-01-21,5490990789,AB STORSTOCK,-25.0,909.65,Other
2021-01-21,2021-01-21,5490990789,46734769962,-20.0,934.65,Other
2021-01-21,2021-01-21,5490990789,AB STORSTOCK,-25.0,954.65,Other
2021-01-18,2021-01-17,5490990789,46734769962,266.0,979.65,Other
2021-01-18,2021-01-16,5490990789,46731615742,226.0,713.65,Other
2021-01-11,2021-01-09,5490990789,46736344968,130.0,487.65,Other
2021-01-11,2021-01-09,5490990789,46734769962,168.0,357.65,Other
2021-01-11,2021-01-09,5490990789,46793402669,-21.0,189.65,Other
2021-01-11,2021-01-09,5490990789,46731615742,130.0,210.65,Other
2021-01-11,2021-01-09,5490990789,46731615742,38.0,80.65,Other
2021-01-11,2021-01-09,5490990789,46736344968,38.0,42.65,Other
2021-01-04,2021-01-04,5490990789,AKTIEBOLAGET,-30.0,4.65,Other
2021-01-04,2021-01-04,5490990789,AB STORSTOCK,-25.0,34.65,Other
2021-01-04,2021-01-03,5490990789,46733251396,25.0,59.65,Other
2020-12-30,2020-12-31,5490990010,RÃNTA,-0.35,34.65,Other
2020-12-28,2020-12-28,5490990789,AB STORSTOCK,-25.0,35.0,Other
2020-12-14,2020-12-13,5490990789,46734769962,130.0,60.0,Other
2020-11-30,2020-11-30,9900003100,FITNESS24,-199.0,-70.0,Other
2020-11-26,2020-11-26,5490990789,46731615742,78.0,129.0,Other
2020-11-26,2020-11-26,5490990789,1232634566,-390.0,51.0,Other
2020-11-25,2020-11-25,5490990789,46727721528,-23.0,441.0,Other
2020-11-17,2020-11-17,5490990789,46734769962,-144.0,464.0,Other
2020-11-16,2020-11-15,5490990789,46736344968,-13.0,608.0,Other
2020-11-13,2020-11-13,5490990789,46731615742,-26.0,621.0,Other
2020-11-12,2020-11-12,5490990789,46734769962,-10.0,647.0,Other
2020-11-09,2020-11-09,5490990789,46767403059,219.0,657.0,Other
2020-11-09,2020-11-07,5490990789,46731615742,160.0,438.0,Other
2020-11-09,2020-11-07,5490990789,46736344968,-25.0,278.0,Other
2020-11-04,2020-11-04,5490990789,46734769962,50.0,303.0,Other
2020-10-28,2020-10-28,5490990789,AKTIEBOLAGET,-40.0,253.0,Other
2020-10-23,2020-10-23,5490990789,46793402669,-30.0,293.0,Other
2020-10-23,2020-10-23,5490990789,46734769962,322.0,323.0,Other
2020-10-20,2020-10-20,5490990789,46734769962,-34.0,1.0,Other
2020-10-20,2020-10-20,5490990789,46736344968,-65.0,35.0,Other
2020-10-20,2020-10-20,5841990687,H20429946794,100.0,100.0,Other
